title,price,manufacturer,category,fuel_type,fiscal_horsepower,transmission,mileage,year,insertion_date,age,price_per_km,price_per_horsepower
MG ZS,70000.0,MG,SUV,Petrol,7.0,Automatic,60000.0,2020,2024-02-12,4,1.1666666666666667,10000.0
KIA Sportage,80500.0,KIA,SUV,Petrol,8.0,Automatic,92000.0,2016,2024-02-12,8,0.875,10062.5
Mercedes-Benz Classe A Amg,142000.0,Mercedes,Compact,Petrol,7.0,Automatic,65000.0,2020,2024-02-12,4,2.1846153846153844,20285.714285714286
KIA Sportage GT-LINE,195000.0,KIA,SUV,Hybrid Petrol,10.0,Automatic,33449.0,2023,2024-02-19,1,5.82977069568597,19500.0
Volkswagen Tiguan VW R-LINE 1.5,205000.0,Volkswagen,SUV,Petrol,8.0,Automatic,4315.0,2023,2024-02-19,1,47.50869061413673,25625.0
Mercedes-Benz Classe E E200 KITT AMG,67000.0,Mercedes,Sedan,Petrol,11.0,Automatic,253557.0,2012,2024-02-19,12,0.2642403877629093,6090.909090909091
Volkswagen Golf 8 ACTIVE,112000.0,Volkswagen,City,Petrol,6.0,Manual,53080.0,2021,2024-02-19,3,2.110022607385079,18666.666666666668
KIA Rio 5p RIO PRESTIGE EDITION,68000.0,KIA,City,Petrol,5.0,Manual,46735.0,2019,2024-02-19,5,1.4550123034128597,13600.0
Volkswagen Golf 7 IQ DRIVE RESTYLEE,79000.0,Volkswagen,City,Petrol,6.0,Manual,72044.0,2019,2024-02-19,5,1.0965521070456943,13166.666666666666
Volkswagen Golf 7 IQ DRIVE,75500.0,Volkswagen,Compact,Petrol,6.0,Manual,89000.0,2020,2024-02-19,4,0.848314606741573,12583.333333333334
Mitsubishi Pajero,33000.0,Mitsubishi,SUV,Diesel,11.0,Manual,300000.0,1998,2024-02-19,26,0.11,3000.0
BMW Série 1 Business line,68000.0,BMW,City,Petrol,7.0,Automatic,190000.0,2018,2024-02-19,6,0.35789473684210527,9714.285714285714
BMW Série 3 SPORT,69000.0,BMW,Sedan,Petrol,7.0,Automatic,220000.0,2014,2024-02-19,10,0.31363636363636366,9857.142857142857
Citroën C4 Excellente,35500.0,Citroën,Compact,Petrol,6.0,Manual,110000.0,2014,2024-02-19,10,0.32272727272727275,5916.666666666667
Mercedes-Benz Classe B Pack,34000.0,Mercedes,Compact,Petrol,6.0,Automatic,122000.0,2007,2024-02-19,17,0.2786885245901639,5666.666666666667
Volkswagen Golf 7 r line phase 2,75000.0,Volkswagen,Compact,Petrol,6.0,Manual,105000.0,2019,2024-02-19,5,0.7142857142857143,12500.0
Great Wall M4 t options,49000.0,Great Wall,Other,Petrol,6.0,Manual,36000.0,2021,2024-02-19,3,1.3611111111111112,8166.666666666667
KIA Rio 5p,54000.0,KIA,City,Petrol,5.0,Manual,88000.0,2019,2024-02-19,5,0.6136363636363636,10800.0
Toyota Prado,75000.0,Toyota,SUV,Diesel,11.0,Manual,350000.0,2003,2024-02-19,21,0.21428571428571427,6818.181818181818
Mini 3 portes,31500.0,Mini,City,Petrol,4.0,Manual,179000.0,201,2024-02-19,1823,0.17597765363128492,7875.0
Volkswagen Tiguan Carat,48500.0,Volkswagen,SUV,Petrol,13.0,Automatic,199500.0,2009,2024-02-19,15,0.24310776942355888,3730.769230769231
Renault Megane,52000.0,Renault,Sedan,Diesel,6.0,Manual,120000.0,2019,2024-02-19,5,0.43333333333333335,8666.666666666666
Peugeot 301,23000.0,Peugeot,Sedan,Petrol,5.0,Manual,197000.0,2019,2024-02-19,5,0.116751269035533,4600.0
Mini 3 portes,30000.0,Mini,Coupe,Petrol,5.0,Manual,229000.0,201,2024-02-19,1823,0.13100436681222707,6000.0
Mini 5 portes Cooper Pack Funny,127000.0,Mini,City,Petrol,7.0,Automatic,20000.0,2021,2024-02-21,3,6.35,18142.85714285714
Volkswagen T-Cross Topline,90000.0,Volkswagen,SUV,Petrol,7.0,Automatic,28.0,2024,2024-02-21,0,3214.285714285714,12857.142857142857
Land Rover Freelander 2,69000.0,Land Rover,SUV,Diesel,11.0,Automatic,180000.0,2009,2024-02-21,15,0.38333333333333336,6272.727272727273
Skoda Superb Ambassador,151420.0,Skoda,Sedan,Petrol,8.0,Automatic,60000.0,2021,2024-02-26,3,2.5236666666666667,18927.5
Land Rover Discovery,126000.0,Land Rover,SUV,Diesel,8.0,Automatic,130000.0,2017,2024-02-26,7,0.9692307692307692,15750.0
Mitsubishi ASX 4WD,122757.0,Mitsubishi,SUV,Petrol,9.0,Automatic,55000.0,2021,2024-02-26,3,2.2319454545454547,13639.666666666666
MG GS AWD,62000.0,MG,SUV,Petrol,9.0,Automatic,115000.0,2017,2024-02-26,7,0.5391304347826087,6888.888888888889
Mercedes-Benz Classe A,119000.0,Mercedes,City,Petrol,6.0,Manual,50000.0,2019,2024-02-26,5,2.38,19833.333333333332
Mercedes-Benz Classe C 200 Pack AMG,148000.0,Mercedes,City,Diesel,9.0,Automatic,80000.0,2019,2024-02-26,5,1.85,16444.444444444445
Mercedes-Benz Classe A Pack AMG,172000.0,Mercedes,City,Petrol,8.0,Automatic,15000.0,2022,2024-02-26,2,11.466666666666667,21500.0
Volkswagen Golf 8 United,128000.0,Volkswagen,City,Petrol,6.0,Manual,16000.0,2021,2024-02-26,3,8.0,21333.333333333332
Great Wall Poer,110000.0,Great Wall,Pickup,Diesel,11.0,Automatic,9000.0,2022,2024-02-26,2,12.222222222222221,10000.0
Land Rover Discovery,120000.0,Land Rover,SUV,Petrol,15.0,Automatic,170000.0,2015,2024-02-26,9,0.7058823529411765,8000.0
Dongfeng SX3,65000.0,Dongfeng,SUV,Petrol,7.0,Manual,30000.0,2021,2024-02-26,3,2.1666666666666665,9285.714285714286
Nissan Micra,33000.0,Nissan,City,Petrol,4.0,Manual,100000.0,2019,2024-02-26,5,0.33,8250.0
Mercedes-Benz Classe C AMG,55000.0,Mercedes,Sedan,Petrol,11.0,Automatic,263000.0,2009,2024-02-26,15,0.20912547528517111,5000.0
Mercedes-Benz Classe C AMG,115000.0,Mercedes,Sedan,Petrol,8.0,Automatic,119000.0,2015,2024-02-26,9,0.9663865546218487,14375.0
Audi A5 Coupé S-LINE,53000.0,Audi,Coupe,Petrol,10.0,Automatic,239000.0,2011,2024-02-26,13,0.2217573221757322,5300.0
Hyundai Tucson Hybride,155000.0,Hyundai,SUV,Hybrid Diesel,7.0,Automatic,51000.0,2021,2024-02-26,3,3.0392156862745097,22142.85714285714
BMW Série 3 Luxury,65000.0,BMW,Sedan,Petrol,7.0,Automatic,181000.0,2013,2024-02-26,11,0.35911602209944754,9285.714285714286
Citroën C3,48500.0,Citroën,Sedan,Petrol,5.0,Manual,26000.0,2020,2024-02-26,4,1.8653846153846154,9700.0
Land Rover Range Rover Evoque,110000.0,Land Rover,SUV,Diesel,8.0,Manual,128000.0,2015,2024-02-26,9,0.859375,13750.0
Mercedes-Benz Classe A AMG,138000.0,Mercedes,Compact,Petrol,9.0,Automatic,80000.0,2019,2024-02-26,5,1.725,15333.333333333334
BMW Série 5 Luxury,115000.0,BMW,Sedan,Petrol,9.0,Automatic,119000.0,2016,2024-02-26,8,0.9663865546218487,12777.777777777777
BMW Série 1 KIT M,62500.0,BMW,Compact,Diesel,6.0,Manual,70000.0,2013,2024-02-26,11,0.8928571428571429,10416.666666666666
Renault Megane,54000.0,Renault,Compact,Petrol,7.0,Manual,120000.0,2017,2024-02-26,7,0.45,7714.285714285715
Hyundai i20 High Grade,39500.0,Hyundai,Compact,Petrol,5.0,Manual,122000.0,2016,2024-02-26,8,0.3237704918032787,7900.0
Hyundai Grand i10 1.2L 4 cylindres,46000.0,Hyundai,Compact,Petrol,5.0,Manual,38700.0,2021,2024-02-11,3,1.1886304909560723,9200.0
Volkswagen Polo 7,30500.0,Volkswagen,Sedan,Petrol,4.0,Manual,145000.0,2013,2024-02-12,11,0.2103448275862069,7625.0
Volkswagen Caddy,21000.0,Volkswagen,Other,Diesel,8.0,Manual,410592.0,2009,2024-02-12,15,0.051145662847790506,2625.0
BMW Série 3 Luxury,47000.0,BMW,Sedan,Petrol,7.0,Automatic,190000.0,2012,2024-02-12,12,0.24736842105263157,6714.285714285715
Mercedes-Benz Classe E 180 KITT AMG,85000.0,Mercedes,Sedan,Petrol,9.0,Automatic,176312.0,2015,2024-02-19,9,0.48209991378919187,9444.444444444445
BMW X4 KITT M,178000.0,BMW,SUV,Diesel,10.0,Automatic,84476.0,2018,2024-02-19,6,2.1071073440977317,17800.0
KIA Sportage BLACK EDITION,116000.0,KIA,SUV,Petrol,8.0,Automatic,51813.0,2021,2024-02-19,3,2.238820373265397,14500.0
Volkswagen Golf 7 IQ-DRIVE RESTYLEE,93000.0,Volkswagen,Compact,Petrol,6.0,Manual,45187.0,2019,2024-02-19,5,2.058114059353354,15500.0
Mercedes-Benz Classe S S300 KITT AMG,220000.0,Mercedes,Sedan,Hybrid Diesel,11.0,Automatic,211077.0,2016,2024-02-19,8,1.04227367264079,20000.0
Peugeot 301,20500.0,Peugeot,Sedan,Petrol,5.0,Manual,205000.0,2014,2024-02-06,10,0.1,4100.0
KIA Rio 5p,70000.0,KIA,City,Petrol,5.0,Manual,60000.0,2022,2024-02-06,2,1.1666666666666667,14000.0
Peugeot 3008 Allure,85000.0,Peugeot,SUV,Petrol,9.0,Automatic,58000.0,2019,2024-02-06,5,1.4655172413793103,9444.444444444445
Opel Insignia 1.6 Turbo,25900.0,Opel,Sedan,Petrol,11.0,Manual,260000.0,2013,2024-02-06,11,0.09961538461538462,2354.5454545454545
BMW Série 4 Gran Coupé Luxury,133000.0,BMW,Sedan,Petrol,7.0,Automatic,73000.0,2019,2024-02-06,5,1.821917808219178,19000.0
Audi A4 TFSI,57000.0,Audi,Sedan,Petrol,7.0,Automatic,235000.0,2014,2024-02-06,10,0.2425531914893617,8142.857142857143
Land Rover Discovery Sport,260000.0,Land Rover,SUV,Diesel,8.0,Automatic,80000.0,2020,2024-02-06,4,3.25,32500.0
Ford Focus Titanuim,44000.0,Ford,Coupe,Petrol,6.0,Manual,86000.0,2016,2024-02-06,8,0.5116279069767442,7333.333333333333
Mercedes-Benz Classe C AMG,160000.0,Mercedes,Sedan,Petrol,9.0,Automatic,63000.0,2020,2024-02-07,4,2.5396825396825395,17777.777777777777
Chevrolet Aveo Bon état,23000.0,Chevrolet,Sedan,Petrol,5.0,Manual,117500.0,2011,2024-02-07,13,0.19574468085106383,4600.0
Mazda 2,40000.0,Mazda,City,Petrol,6.0,Automatic,86000.0,2016,2024-02-07,8,0.46511627906976744,6666.666666666667
Hyundai i20,28500.0,Hyundai,City,Petrol,4.0,Manual,205000.0,2013,2024-02-07,11,0.13902439024390245,7125.0
Mercedes-Benz Classe C C180 KITT AMG,118000.0,Mercedes,Sedan,Petrol,8.0,Automatic,237273.0,2015,2024-02-19,9,0.4973174360335984,14750.0
Land Rover Range Rover Evoque DYNAMIC,155000.0,Land Rover,SUV,Diesel,8.0,Automatic,118018.0,2016,2024-02-19,8,1.3133589791387754,19375.0
Volkswagen Golf 8 GTE 1.5,160000.0,Volkswagen,Compact,Hybrid Petrol,6.0,Automatic,29241.0,2021,2024-02-19,3,5.4717690913443455,26666.666666666668
Volkswagen Tiguan R-LINE,122000.0,Volkswagen,SUV,Petrol,8.0,Automatic,124776.0,2017,2024-02-19,7,0.9777521318202218,15250.0
Land Rover Range Rover Evoque R-DYNAMIC,240000.0,Land Rover,SUV,Hybrid Diesel,8.0,Automatic,61263.0,2020,2024-02-19,4,3.9175358699378093,30000.0
KIA Sportage 4X4 GT LINE,150000.0,KIA,SUV,Hybrid Diesel,11.0,Automatic,53634.0,2019,2024-02-19,5,2.7967334153708467,13636.363636363636
Mercedes-Benz Classe C C180 KITT AMG,235000.0,Mercedes,Sedan,Petrol,9.0,Automatic,6331.0,2022,2024-02-19,2,37.11893855631022,26111.11111111111
Volkswagen Golf 7 RESTYLEE IQ DRIVE,89000.0,Volkswagen,Sedan,Petrol,6.0,Manual,43280.0,2019,2024-02-19,5,2.05637707948244,14833.333333333334
Volkswagen Golf 7 RESTYLEE IQ DRIVE,93000.0,Volkswagen,Sedan,Petrol,9.0,Manual,45187.0,2019,2024-02-19,5,2.058114059353354,10333.333333333334
Volkswagen Golf 7 RESTYLEE IQ DRIVE,80000.0,Volkswagen,Compact,Petrol,6.0,Manual,28942.0,2019,2024-02-19,5,2.7641489876304335,13333.333333333334
Volkswagen Golf 7 RESTYLEE IQ DRIVE,79000.0,Volkswagen,Compact,Petrol,6.0,Manual,29572.0,2019,2024-02-19,5,2.671445962396862,13166.666666666666
KIA Sportage G-TLINE,140000.0,KIA,SUV,Hybrid Diesel,11.0,Automatic,65004.0,2019,2024-02-19,5,2.1537136176235308,12727.272727272728
Seat Ateca XPERIENCE-TT OPTION,112000.0,Seat,SUV,Petrol,8.0,Automatic,52000.0,2021,2024-02-21,3,2.1538461538461537,14000.0
Seat Ateca XPERIENCE-PREMIERE MAIN,107000.0,Seat,Compact,Petrol,8.0,Automatic,47000.0,2021,2024-02-21,3,2.276595744680851,13375.0
Mercedes-Benz Classe A,73000.0,Mercedes,City,Petrol,7.0,Automatic,113000.0,2015,2024-02-21,9,0.6460176991150443,10428.57142857143
Skoda Karoq Xcellance,89900.0,Skoda,SUV,Petrol,7.0,Automatic,91000.0,2019,2024-02-21,5,0.987912087912088,12842.857142857143
BMW Série 3,69900.0,BMW,Sedan,Petrol,7.0,Automatic,174000.0,2015,2024-02-21,9,0.4017241379310345,9985.714285714286
Ford Fiesta,25700.0,Ford,City,Petrol,5.0,Manual,205000.0,201,2024-02-21,1823,0.12536585365853659,5140.0
Mazda 2,35000.0,Mazda,City,Petrol,6.0,Automatic,200000.0,2015,2024-02-21,9,0.175,5833.333333333333
KIA Picanto,34000.0,KIA,Compact,Petrol,5.0,Automatic,109652.0,2011,2024-02-21,13,0.3100718637142961,6800.0
Ford Focus,40000.0,Ford,Other,Petrol,6.0,Manual,161000.0,2016,2024-02-21,8,0.2484472049689441,6666.666666666667
BMW X1 S Drive,51000.0,BMW,SUV,Diesel,7.0,Automatic,230000.0,2011,2024-02-25,13,0.2217391304347826,7285.714285714285
Mercedes-Benz Classe A A200 essence amg,145000.0,Mercedes,Compact,Petrol,8.0,Automatic,42000.0,2019,2024-02-25,5,3.4523809523809526,18125.0
Land Rover Range Rover Sport 3.0 V6 24CV HSE dynamique,215000.0,Land Rover,SUV,Petrol,24.0,Automatic,130000.0,2016,2024-02-25,8,1.6538461538461537,8958.333333333334
BMW Série 3 coupé Blanc,48000.0,BMW,Coupe,Petrol,7.0,Manual,144000.0,2009,2024-02-25,15,0.3333333333333333,6857.142857142857
Mahindra KUV 100 Gris metalise,35000.0,Mahindra,City,Petrol,5.0,Manual,20600.0,2019,2024-02-25,5,1.6990291262135921,7000.0
Chery Tiggo 8 Pro,90000.0,Chery,SUV,Petrol,11.0,Automatic,70000.0,2021,2024-02-25,3,1.2857142857142858,8181.818181818182
Opel Grandland 2020,80000.0,Opel,SUV,Petrol,7.0,Manual,47000.0,2020,2024-02-25,4,1.702127659574468,11428.57142857143
Audi A4,57000.0,Audi,Sedan,Petrol,7.0,Manual,36000.0,2013,2024-02-25,11,1.5833333333333333,8142.857142857143
Dacia Duster ECO,52400.0,Dacia,SUV,Petrol,7.0,Manual,117000.0,2017,2024-02-25,7,0.4478632478632479,7485.714285714285
Mercedes-Benz CLA,100000.0,Mercedes,Sedan,Petrol,7.0,Automatic,120000.0,2019,2024-02-25,5,0.8333333333333334,14285.714285714286
Ford Ecosport Titanium BVA+,68000.0,Ford,SUV,Petrol,7.0,Automatic,83000.0,2018,2024-02-25,6,0.8192771084337349,9714.285714285714
Suzuki Celerio,33000.0,Suzuki,Compact,Petrol,4.0,Manual,74000.0,2020,2024-02-25,4,0.44594594594594594,8250.0
MG ZS,68000.0,MG,SUV,Petrol,7.0,Automatic,97000.0,2021,2024-02-25,3,0.7010309278350515,9714.285714285714
Mercedes-Benz Classe A AMG,130000.0,Mercedes,Sedan,Petrol,9.0,Automatic,99000.0,2019,2024-02-25,5,1.3131313131313131,14444.444444444445
Mercedes-Benz Classe C,112000.0,Mercedes,Sedan,Petrol,9.0,Automatic,130000.0,2017,2024-02-25,7,0.8615384615384616,12444.444444444445
Jeep Renegade,70000.0,Jeep,SUV,Petrol,8.0,Automatic,120000.0,2018,2024-02-25,6,0.5833333333333334,8750.0
Mercedes-Benz Classe E,145000.0,Mercedes,Sedan,Petrol,9.0,Automatic,95000.0,2017,2024-02-25,7,1.5263157894736843,16111.111111111111
Volkswagen Golf 7,65000.0,Volkswagen,City,Petrol,6.0,Automatic,100000.0,2019,2024-02-25,5,0.65,10833.333333333334
BMW Série 3,78000.0,BMW,Sedan,Petrol,7.0,Automatic,130000.0,2018,2024-02-25,6,0.6,11142.857142857143
BMW X1,144000.0,BMW,City,Petrol,8.0,Automatic,20000.0,2018,2024-02-25,6,7.2,18000.0
Seat Toledo,45000.0,Seat,Sedan,Petrol,6.0,Automatic,84000.0,2017,2024-02-25,7,0.5357142857142857,7500.0
Volkswagen Golf 7 1.2,57500.0,Volkswagen,Coupe,Petrol,6.0,Automatic,177000.0,2019,2024-02-19,5,0.3248587570621469,9583.333333333334
Great Wall M4 Rouge,41200.0,Great Wall,Other,Petrol,6.0,Manual,94000.0,2019,2024-02-19,5,0.43829787234042555,6866.666666666667
KIA Sportage G-TLINE,123000.0,KIA,SUV,Diesel,7.0,Automatic,62253.0,2020,2024-02-19,4,1.9758083947761553,17571.428571428572
Mercedes-Benz Classe C C 180 KITT AMG LINE,230000.0,Mercedes,Sedan,Hybrid Petrol,9.0,Automatic,14150.0,2022,2024-02-19,2,16.25441696113074,25555.555555555555
Porsche Macan,235000.0,Porsche,SUV,Petrol,15.0,Automatic,44816.0,2017,2024-02-19,7,5.243662977508033,15666.666666666666
Volkswagen Golf 7 R400 RESTYLEE,160000.0,Volkswagen,City,Petrol,20.0,Automatic,94800.0,2018,2024-02-19,6,1.6877637130801688,8000.0
Chevrolet Camaro RS COUPE,155000.0,Chevrolet,Coupe,Petrol,21.0,Automatic,40146.0,2014,2024-02-19,10,3.8609076869426593,7380.952380952381
Audi A3 Berline,69000.0,Audi,Sedan,Petrol,6.0,Automatic,125000.0,2016,2024-02-11,8,0.552,11500.0
Volkswagen Jetta 1.4 tsi,45000.0,Volkswagen,Sedan,Petrol,7.0,Manual,170000.0,2015,2024-02-11,9,0.2647058823529412,6428.571428571428
BMW Série 4 Gran Coupé Pack M,135000.0,BMW,Coupe,Petrol,8.0,Automatic,69000.0,2019,2024-02-11,5,1.9565217391304348,16875.0
Mercedes-Benz Classe C C220 CDI,29500.0,Mercedes,Sedan,Diesel,7.0,Manual,282000.0,2002,2024-02-11,22,0.10460992907801418,4214.285714285715
Lada Niva Classic,39000.0,Lada,SUV,Petrol,7.0,Manual,25600.0,2018,2024-01-29,6,1.5234375,5571.428571428572
Jaguar XJ L,205000.0,Jaguar,Sedan,Petrol,16.0,Automatic,34000.0,2017,2024-01-29,7,6.029411764705882,12812.5
KIA Rio 5p Gt line,67000.0,KIA,Compact,Petrol,5.0,Manual,55000.0,2021,2024-01-29,3,1.2181818181818183,13400.0
Audi A4,47000.0,Audi,Sedan,Petrol,7.0,Manual,128000.0,2013,2024-01-29,11,0.3671875,6714.285714285715
Volkswagen Polo Prestige,62000.0,Volkswagen,City,Petrol,4.0,Manual,48500.0,2020,2024-01-29,4,1.2783505154639174,15500.0
Suzuki Celerio,27000.0,Suzuki,Sedan,Petrol,4.0,Manual,138000.0,2017,2024-01-29,7,0.1956521739130435,6750.0
Chery Tiggo 2 Super,42000.0,Chery,SUV,Petrol,6.0,Manual,50000.0,2020,2024-01-29,4,0.84,7000.0
Citroën C3 PureTech,42000.0,Citroën,City,Petrol,4.0,Manual,97000.0,2017,2024-01-30,7,0.4329896907216495,10500.0
Citroën C4 Cactus Métallisée,45500.0,Citroën,City,Petrol,5.0,Manual,89000.0,2017,2024-01-30,7,0.5112359550561798,9100.0
Hyundai Grand i10 Sedan Élégante,48400.0,Hyundai,Sedan,Petrol,5.0,Manual,17000.0,2022,2024-01-30,2,2.847058823529412,9680.0
Nissan Qashqai Full options 1ere main,75000.0,Nissan,Compact,Petrol,6.0,Manual,58100.0,2015,2024-01-30,9,1.2908777969018932,12500.0
Chery Tiggo 2 full options,47000.0,Chery,SUV,Petrol,6.0,Manual,71000.0,2019,2024-01-30,5,0.6619718309859155,7833.333333333333
Mercedes-Benz Classe E coupé Amg,62000.0,Mercedes,Coupe,Petrol,11.0,Automatic,240000.0,2011,2024-02-24,13,0.25833333333333336,5636.363636363636
BMW Série 4 Gran Coupé M,120000.0,BMW,Sedan,Petrol,7.0,Automatic,100000.0,2017,2024-02-24,7,1.2,17142.85714285714
Porsche Panamera,230000.0,Porsche,Sedan,Petrol,30.0,Automatic,126000.0,2009,2024-02-24,15,1.8253968253968254,7666.666666666667
Renault Kadjar 1.2 TCE INTENS,70800.0,Renault,SUV,Petrol,7.0,Manual,35500.0,2016,2024-02-25,8,1.9943661971830986,10114.285714285714
Suzuki Swift,33000.0,Suzuki,City,Petrol,5.0,Manual,130000.0,2018,2024-02-25,6,0.25384615384615383,6600.0
BMW Série 1,47000.0,BMW,Compact,Petrol,6.0,Manual,183000.0,2012,2024-02-25,12,0.2568306010928962,7833.333333333333
Seat Leon FR,112000.0,Seat,Compact,Petrol,8.0,Automatic,5000.0,2022,2024-02-25,2,22.4,14000.0
Porsche Cayenne DIESEL,100000.0,Porsche,SUV,Diesel,16.0,Automatic,107000.0,2009,2024-02-25,15,0.9345794392523364,6250.0
Mercedes-Benz GLA,115000.0,Mercedes,SUV,Petrol,7.0,Automatic,69000.0,2019,2024-02-25,5,1.6666666666666667,16428.571428571428
Audi A3,71000.0,Audi,Compact,Petrol,6.0,Manual,98000.0,2017,2024-02-25,7,0.7244897959183674,11833.333333333334
Mercedes-Benz Classe C AMG FULL OPTION,140000.0,Mercedes,Sedan,Diesel,7.0,Automatic,100000.0,2019,2024-02-25,5,1.4,20000.0
Peugeot 308 TT OPTIONS TU 241,53000.0,Peugeot,City,Petrol,5.0,Manual,90000.0,2020,2024-02-25,4,0.5888888888888889,10600.0
Renault Megane TT OPTIONS TU 241,58000.0,Renault,City,Diesel,6.0,Manual,140000.0,2020,2024-02-25,4,0.4142857142857143,9666.666666666666
Nissan Juke Tekna,47000.0,Nissan,Other,Petrol,7.0,Automatic,128000.0,2014,2024-02-25,10,0.3671875,6714.285714285715
Volkswagen Golf 8,88000.0,Volkswagen,Sedan,Petrol,5.0,Manual,41500.0,2021,2024-02-25,3,2.1204819277108435,17600.0
KIA Rio 5p,65000.0,KIA,Coupe,Petrol,5.0,Manual,95000.0,2021,2024-02-24,3,0.6842105263157895,13000.0
Toyota Hilux,50000.0,Toyota,Utility,Diesel,10.0,Manual,349000.0,2008,2024-02-24,16,0.14326647564469913,5000.0
Peugeot 307 HDI,18500.0,Peugeot,City,Diesel,5.0,Manual,430000.0,2005,2024-02-24,19,0.04302325581395349,3700.0
Peugeot 208 1193,36500.0,Peugeot,City,Petrol,4.0,Manual,50000.0,2020,2024-02-24,4,0.73,9125.0
Suzuki Swift Bva,49500.0,Suzuki,City,Petrol,5.0,Automatic,18800.0,2019,2024-02-24,5,2.632978723404255,9900.0
Toyota C-HR BVA,98000.0,Toyota,SUV,Petrol,6.0,Automatic,16000.0,2022,2024-02-24,2,6.125,16333.333333333334
Porsche Panamera 4s,180000.0,Porsche,Sedan,Petrol,30.0,Automatic,80000.0,2011,2024-01-28,13,2.25,6000.0
Toyota RAV 4 HYBRID,150000.0,Toyota,SUV,Hybrid Petrol,9.0,Automatic,22000.0,2022,2024-01-29,2,6.818181818181818,16666.666666666668
Smart ForTwo,22000.0,Smart,City,Petrol,4.0,Automatic,121000.0,201,2024-01-29,1823,0.18181818181818182,5500.0
Chevrolet Aveo LS,23000.0,Chevrolet,Sedan,Petrol,5.0,Manual,200000.0,2013,2024-01-29,11,0.115,4600.0
KIA Sportage GT- Line 4x4,108000.0,KIA,SUV,Petrol,11.0,Automatic,105000.0,2020,2024-01-29,4,1.0285714285714285,9818.181818181818
Volvo V40,60000.0,Volvo,City,Petrol,10.0,Automatic,97000.0,2015,2024-01-29,9,0.6185567010309279,6000.0
Mercedes-Benz Classe C avantgarde,90000.0,Mercedes,Sedan,Petrol,9.0,Automatic,209000.0,201,2024-01-29,1823,0.430622009569378,10000.0
Peugeot 208 Style,90000.0,Peugeot,City,Petrol,5.0,Manual,90000.0,2014,2024-01-29,10,1.0,18000.0
BMW X3 X drive,38000.0,BMW,SUV,Diesel,11.0,Automatic,260000.0,2007,2024-01-29,17,0.14615384615384616,3454.5454545454545
Renault Kadjar,70000.0,Renault,SUV,Petrol,7.0,Manual,67000.0,2018,2024-01-29,6,1.044776119402985,10000.0
Hyundai Tucson Top Grade,143000.0,Hyundai,SUV,Hybrid Diesel,7.0,Automatic,79000.0,2021,2024-01-29,3,1.8101265822784811,20428.571428571428
Mercedes-Benz Classe C W205 kit AMG,113000.0,Mercedes,Sedan,Petrol,8.0,Automatic,147000.0,2015,2024-01-29,9,0.7687074829931972,14125.0
Volkswagen Golf 7,43000.0,Volkswagen,Compact,Petrol,5.0,Manual,145600.0,2013,2024-02-24,11,0.29532967032967034,8600.0
Mitsubishi Mirage,35000.0,Mitsubishi,City,Petrol,4.0,Manual,38000.0,2019,2024-02-24,5,0.9210526315789473,8750.0
Volkswagen Tiguan,132000.0,Volkswagen,SUV,Diesel,8.0,Manual,99000.0,2020,2024-02-24,4,1.3333333333333333,16500.0
Ford Fiesta,18800.0,Ford,City,Petrol,5.0,Manual,236000.0,2005,2024-02-24,19,0.07966101694915254,3760.0
BMW Série 5 Luxury,85000.0,BMW,Sedan,Petrol,9.0,Automatic,128000.0,2014,2024-02-24,10,0.6640625,9444.444444444445
Skoda Octavia Tout option,128000.0,Skoda,Sedan,Petrol,8.0,Automatic,15000.0,2023,2024-02-24,1,8.533333333333333,16000.0
Mercedes-Benz Classe A Sport,55000.0,Mercedes,Compact,Petrol,7.0,Manual,189000.0,2014,2024-02-24,10,0.291005291005291,7857.142857142857
BMW Série 1,62000.0,BMW,City,Petrol,6.0,Manual,95000.0,2017,2024-02-24,7,0.6526315789473685,10333.333333333334
BMW Série 3,72500.0,BMW,Sedan,Petrol,7.0,Manual,115000.0,2015,2024-02-24,9,0.6304347826086957,10357.142857142857
Mercedes-Benz Classe A Urban,75000.0,Mercedes,City,Petrol,6.0,Automatic,94000.0,2012,2024-02-24,12,0.7978723404255319,12500.0
BMW Série 5 KIT M,180000.0,BMW,Sedan,Petrol,10.0,Automatic,66000.0,2017,2024-02-24,7,2.727272727272727,18000.0
Volkswagen Polo Essence,42000.0,Volkswagen,City,Petrol,4.0,Manual,87000.0,2020,2024-02-24,4,0.4827586206896552,10500.0
Jaguar XF 2.0,98000.0,Jaguar,Sedan,Petrol,16.0,Automatic,114000.0,2015,2024-02-11,9,0.8596491228070176,6125.0
Haval H6 1.5,64000.0,Haval,SUV,Petrol,9.0,Manual,100000.0,2017,2024-02-11,7,0.64,7111.111111111111
Citroën C4 1.4L,32500.0,Citroën,Coupe,Petrol,6.0,Manual,130000.0,2012,2024-02-11,12,0.25,5416.666666666667
Volkswagen Touran,39500.0,Volkswagen,Minivan,Diesel,6.0,Manual,321000.0,201,2024-02-11,1823,0.12305295950155763,6583.333333333333
Audi A3 Berline Business,78500.0,Audi,Sedan,Petrol,6.0,Manual,95000.0,2020,2024-02-11,4,0.8263157894736842,13083.333333333334
