title,price,manufacturer,category,fuel_type,fiscal_horsepower,transmission,mileage,year,insertion_date,age,price_per_km,price_per_horsepower
Mercedes-Benz Classe A En bonne État,0.06233062330623306,Mercedes,Coupe,Petrol,0.051282051282051294,Automatic,0.24655470012877065,2013,2024-02-15,11,0.3111111111111111,9333.333333333334
Nissan Qashqai,0.06504065040650406,Nissan,City,Petrol,0.051282051282051294,Automatic,0.22874599304090523,2015,2024-02-15,9,0.3473053892215569,9666.666666666666
Volkswagen Polo 8,0.06097560975609757,Volkswagen,Compact,Petrol,0.0,Manual,0.07942683361187977,2021,2024-02-15,3,0.9482758620689655,13750.0
Ford Fiesta,0.03929539295392954,Ford,City,Petrol,0.025641025641025633,Manual,0.06696073865037398,2017,2024-02-15,7,0.7975460122699386,7800.0
Mazda 3,0.1016260162601626,Mazda,City,Petrol,0.051282051282051294,Automatic,0.08627633633798186,2020,2024-02-15,4,1.3492063492063493,14166.666666666666
Ssangyong Musso BOITE AUTO,0.14905149051490515,Ssangyong,Pickup,Diesel,0.07692307692307693,Automatic,0.09586564015452477,2019,2024-02-15,5,1.7142857142857142,17142.85714285714
Mercedes-Benz CLA Kit AMG,0.08807588075880758,Mercedes,Sedan,Petrol,0.07692307692307693,Automatic,0.18079947395819065,2013,2024-02-15,11,0.5681818181818182,10714.285714285714
Jeep Renegade,0.08333333333333333,Jeep,SUV,Petrol,0.10256410256410256,Automatic,0.21504698758870106,2017,2024-02-15,7,0.4554140127388535,8937.5
KIA Rio 5p Gx,0.06368563685636856,KIA,Other,Petrol,0.025641025641025633,Manual,0.07531713197621852,2022,2024-02-15,2,1.0363636363636364,11400.0
Citroën DS3,0.027777777777777776,Citroën,Coupe,Petrol,0.025641025641025633,Manual,0.17805967286774982,2015,2024-02-15,9,0.23461538461538461,6100.0
Land Rover Range Rover Velar R dynamique,0.4065040650406504,Land Rover,Other,Diesel,0.3846153846153846,Automatic,0.1369626565111373,2019,2024-02-15,5,3.1,16315.78947368421
Hyundai Venue,0.10501355013550134,Hyundai,SUV,Petrol,0.07692307692307693,Automatic,0.02237047590344941,2023,2024-02-15,1,5.351681957186544,12500.0
MG ZS,0.08536585365853658,MG,SUV,Petrol,0.07692307692307693,Manual,0.03695991671004685,2022,2024-02-26,2,2.7037037037037037,10428.57142857143
Porsche Cayenne,0.5826558265582656,Porsche,SUV,Petrol,0.4871794871794872,Automatic,0.07942683361187977,2020,2024-02-26,4,7.586206896551724,19130.434782608696
Toyota Land Cruiser,0.1897018970189702,Toyota,SUV,Petrol,0.41025641025641024,Automatic,0.41505246719088196,2009,2024-02-26,15,0.49504950495049505,7500.0
Mercedes-Benz GLC Coupé,0.4200542005420054,Mercedes,SUV,Hybrid Petrol,0.15384615384615383,Automatic,0.03011041398394477,2022,2024-02-26,2,14.545454545454545,32000.0
Volkswagen Golf 7 R,0.24390243902439027,Volkswagen,Other,Petrol,0.41025641025641024,Automatic,0.07805693306665935,2019,2024-02-26,5,3.3333333333333335,9500.0
Volkswagen Tiguan,0.15718157181571815,Volkswagen,SUV,Petrol,0.10256410256410256,Automatic,0.09449573960930435,2021,2024-02-26,3,1.826086956521739,15750.0
BMW X1,0.11517615176151762,BMW,SUV,Petrol,0.07692307692307693,Automatic,0.10956464560672895,2017,2024-02-26,7,1.1875,13571.42857142857
Porsche Panamera,0.23712737127371272,Porsche,Sedan,Petrol,0.41025641025641024,Automatic,0.10956464560672895,2012,2024-02-26,12,2.3125,9250.0
Volkswagen Golf 7 GTI,0.16260162601626016,Volkswagen,Compact,Petrol,0.23076923076923075,Automatic,0.09449573960930435,2017,2024-02-26,7,1.8840579710144927,10000.0
Porsche Cayenne Coupé,0.5826558265582656,Porsche,SUV,Petrol,0.5384615384615384,Automatic,0.10819474506150853,2020,2024-02-26,4,5.569620253164557,17600.0
Porsche Cayenne,0.7046070460704608,Porsche,Sedan,Petrol,0.4871794871794872,Automatic,0.006411134551631552,2022,2024-02-26,2,112.76595744680851,23043.478260869564
Nissan Qashqai,0.07181571815718156,Nissan,SUV,Petrol,0.051282051282051294,Automatic,0.13285295487547605,2016,2024-02-26,8,0.6494845360824743,10500.0
Citroën DS3,0.02506775067750678,Citroën,City,Petrol,0.025641025641025633,Manual,0.25614400394531356,2013,2024-02-26,11,0.15240641711229946,5700.0
Dacia Dokker Van,0.02710027100271003,Dacia,Utility,Diesel,0.051282051282051294,Manual,0.17531987177730898,2018,2024-02-26,6,0.234375,5000.0
Seat Arona,0.08401084010840108,Seat,SUV,Petrol,0.051282051282051294,Automatic,0.12463355160415353,2020,2024-02-26,4,0.7912087912087912,12000.0
KIA Sportage,0.1910569105691057,KIA,SUV,Petrol,0.15384615384615383,Automatic,0.004082303624756843,2022,2024-02-26,2,50.333333333333336,15100.0
Land Rover Range Rover Velar R-DYNAMIC,0.3523035230352303,Land Rover,SUV,Diesel,0.1794871794871795,Automatic,0.14107235814679855,2020,2024-02-26,4,2.621359223300971,24545.454545454544
BMW Série 3 Luxury,0.07113821138211382,BMW,Sedan,Petrol,0.07692307692307693,Automatic,0.2328556946765665,2013,2024-02-26,11,0.36764705882352944,8928.57142857143
Mercedes-Benz GLC AMG,0.29674796747967475,Mercedes,SUV,Hybrid Petrol,0.20512820512820515,Automatic,0.09586564015452477,2019,2024-02-26,5,3.2714285714285714,19083.333333333332
KIA Sportage gt-line AWD,0.13550135501355015,KIA,SUV,Petrol,0.1794871794871795,Automatic,0.09586564015452477,2020,2024-02-26,4,1.5714285714285714,10000.0
Volkswagen Tiguan confortline,0.17344173441734417,Volkswagen,SUV,Petrol,0.10256410256410256,Automatic,0.045179319981369356,2020,2024-02-26,4,4.181818181818182,17250.0
KIA Sportage GDI,0.09485094850948508,KIA,SUV,Petrol,0.10256410256410256,Automatic,0.30135072193758733,2018,2024-02-24,6,0.36363636363636365,10000.0
Audi A3 Sportback,0.06097560975609757,Audi,Other,Petrol,0.15384615384615383,Manual,0.20545768377215815,2015,2024-02-24,9,0.36666666666666664,5500.0
BMW Série 7,0.18292682926829268,BMW,Other,Petrol,0.4871794871794872,Automatic,0.17258007068686815,201,2024-02-24,1823,1.1507936507936507,6304.347826086957
Mini 3 portes,0.06368563685636856,Mini,Other,Petrol,0.025641025641025633,Manual,0.12326365105893311,2015,2024-02-24,9,0.6333333333333333,11400.0
Mitsubishi L200 Simple Cabine,0.1219512195121951,Mitsubishi,Other,Petrol,0.15384615384615383,Manual,0.06709772870489601,2020,2024-02-24,4,2.0408163265306123,10000.0
Lada 4x4,0.06097560975609757,Lada,Other,Petrol,0.07692307692307693,Manual,0.07531713197621852,2020,2024-02-24,4,1.0,7857.142857142857
Jeep Compass,0.15853658536585366,Jeep,Other,Petrol,0.10256410256410256,Manual,0.0492890216170306,2021,2024-02-24,3,3.5277777777777777,15875.0
Land Rover Defender 110,0.08807588075880758,Land Rover,Other,Diesel,0.10256410256410256,Manual,0.2602537055809748,2006,2024-02-24,18,0.39473684210526316,9375.0
Mercedes-Benz GLA AMG,0.24254742547425476,Mercedes,SUV,Hybrid Petrol,0.051282051282051294,Automatic,0.07120743034055727,2020,2024-02-26,4,3.6346153846153846,31500.0
Volkswagen Jetta,0.05149051490514905,Volkswagen,Other,Petrol,0.10256410256410256,Manual,0.19175867831995397,2013,2024-02-24,11,0.34285714285714286,6000.0
BMW Série 5,0.06775067750677506,BMW,Other,Petrol,0.1794871794871795,Manual,0.19586837995561523,2007,2024-02-24,17,0.4195804195804196,5454.545454545455
Peugeot 207,0.032520325203252036,Peugeot,Other,Petrol,0.051282051282051294,Automatic,0.10271514288062686,201,2024-02-24,1823,0.4533333333333333,5666.666666666667
Land Rover Range Rover Evoque,0.15582655826558267,Land Rover,Other,Diesel,0.1794871794871795,Automatic,0.24655470012877065,2012,2024-02-24,12,0.6944444444444444,11363.636363636364
BMW Série 3 KIT M performance,0.3184281842818428,BMW,Sedan,Petrol,0.15384615384615383,Automatic,0.03832981725526727,2020,2024-02-26,4,8.75,24500.0
Seat Ibiza,0.051355013550135505,Seat,Coupe,Petrol,0.0,Manual,0.13422285542069645,2021,2024-02-26,3,0.4887755102040816,11975.0
Audi RS Q3,0.5826558265582656,Audi,SUV,Petrol,0.6410256410256411,Automatic,0.0410696183457081,2022,2024-02-26,2,14.666666666666666,15172.413793103447
Land Rover Range Rover Velar P250,0.508130081300813,Land Rover,SUV,Petrol,0.28205128205128205,Automatic,0.0027124030795364256,2023,2024-02-26,1,192.5,25666.666666666668
Haval H6 9cv,0.09078590785907859,Haval,SUV,Petrol,0.1282051282051282,Automatic,0.14792186087290063,2019,2024-02-26,5,0.7129629629629629,8555.555555555555
Seat Leon FR,0.13821138211382114,Seat,Sedan,Petrol,0.10256410256410256,Automatic,0.008876955533028301,2023,2024-02-26,1,17.23076923076923,14000.0
Land Rover Range Rover Sport,0.16260162601626016,Land Rover,Other,Diesel,0.23076923076923075,Automatic,0.23833529685744817,2008,2024-02-24,16,0.7471264367816092,10000.0
BMW Série 4 Gran Coupé ///M PERFORMANCE LIMITED EDITION,0.18834688346883469,BMW,Coupe,Petrol,0.15384615384615383,Automatic,0.1629907668703252,2016,2024-02-26,8,1.2521008403361344,14900.0
Land Rover Discovery Sport,0.18292682926829268,Land Rover,SUV,Petrol,0.28205128205128205,Automatic,0.15751116468944357,2014,2024-02-26,10,1.2608695652173914,9666.666666666666
Land Rover Range Rover Sport autobiography P400e,0.5894308943089431,Land Rover,SUV,Hybrid Petrol,0.33333333333333337,Automatic,0.05476862379791227,2020,2024-02-26,4,11.125,26176.470588235294
Peugeot 208,0.029132791327913278,Peugeot,City,Petrol,0.0,Manual,0.14929176141812106,2019,2024-02-26,5,0.2889908256880734,7875.0
Volkswagen Passat,0.13414634146341464,Volkswagen,Sedan,Petrol,0.07692307692307693,Manual,0.08627633633798186,2018,2024-02-26,6,1.7301587301587302,15571.42857142857
BMW Série 4 Coupé,0.1029810298102981,BMW,Coupe,Petrol,0.15384615384615383,Automatic,0.20682758431737858,2014,2024-02-26,10,0.5695364238410596,8600.0
KIA Rio 5p,0.07791327913279132,KIA,City,Petrol,0.025641025641025633,Manual,0.03695991671004685,2022,2024-02-26,2,2.5,13500.0
Porsche Cayenne,0.09214092140921408,Porsche,SUV,Petrol,0.6666666666666666,Automatic,0.290391517575824,2009,2024-02-26,15,0.36792452830188677,2600.0
Volkswagen T-roc,0.11043360433604335,Volkswagen,SUV,Petrol,0.051282051282051294,Manual,0.07120743034055727,2020,2024-02-26,4,1.7596153846153846,15250.0
KIA Rio 5p,0.07723577235772357,KIA,City,Petrol,0.025641025641025633,Manual,0.09312583906408395,2021,2024-02-26,3,0.9852941176470589,13400.0
Volkswagen Golf 7,0.06639566395663955,Volkswagen,City,Petrol,0.051282051282051294,Automatic,0.2438148990383298,2019,2024-02-26,5,0.33146067415730335,9833.333333333334
Volkswagen Golf 7,0.056910569105691054,Volkswagen,City,Petrol,0.025641025641025633,Manual,0.26162360612619523,2015,2024-02-26,9,0.27225130890052357,10400.0
Mercedes-Benz GLA 250e kit AMG,0.2506775067750677,Mercedes,SUV,Hybrid Petrol,0.051282051282051294,Automatic,0.06298802706923477,2021,2024-02-23,3,4.239130434782608,32500.0
Nissan Navara toute option,0.06097560975609757,Nissan,SUV,Diesel,0.10256410256410256,Manual,0.339707937203759,201,2024-02-23,1823,0.2217741935483871,6875.0
Porsche Cayenne e-hybrid,0.6368563685636857,Porsche,SUV,Hybrid Petrol,0.4358974358974359,Automatic,0.026000712348283515,2022,2024-02-23,2,25.263157894736842,22857.14285714286
Mercedes-Benz GLA 250𝙚 Hybrid,0.2506775067750677,Mercedes,Other,Hybrid Petrol,0.1794871794871795,Automatic,0.017781309076961013,2021,2024-02-23,3,15.0,17727.272727272728
Mercedes-Benz Classe C coupé C180 Kit Amg,0.17344173441734417,Mercedes,Coupe,Petrol,0.10256410256410256,Automatic,0.16710046850598648,2016,2024-02-23,8,1.1311475409836065,17250.0
Nissan Qashqai toute option,0.1856368563685637,Nissan,SUV,Hybrid Petrol,0.051282051282051294,Automatic,0.03011041398394477,2022,2024-02-23,2,6.681818181818182,24500.0
Nissan Juke N-DESIGN,0.11517615176151762,Nissan,SUV,Petrol,0.051282051282051294,Automatic,0.05476862379791227,2021,2024-02-23,3,2.375,15833.333333333334
KIA Sportage,0.11991869918699187,KIA,SUV,Diesel,0.07692307692307693,Automatic,0.1616208663251048,2019,2024-02-23,5,0.8347457627118644,14071.42857142857
BMW Série 3 cabriolet,0.09214092140921408,BMW,Coupe,Petrol,0.1282051282051282,Automatic,0.1520315625085619,2013,2024-02-23,11,0.7027027027027027,8666.666666666666
Ssangyong Tivoli 4 cylindres,0.06639566395663955,Ssangyong,SUV,Petrol,0.07692307692307693,Automatic,0.05202882270747144,2015,2024-02-23,9,1.5526315789473684,8428.57142857143
Audi A4,0.017615176151761516,Audi,Sedan,Diesel,0.07692307692307693,Manual,0.8219129291213457,1999,2024-02-23,25,0.03833333333333333,3285.714285714286
Seat Ibiza FR,0.07859078590785908,Seat,City,Petrol,0.051282051282051294,Manual,0.14655196032768023,2020,2024-02-23,4,0.6355140186915887,11333.333333333334
Volkswagen Golf 7 Join Importée Tn240,0.09959349593495934,Volkswagen,City,Petrol,0.025641025641025633,Manual,0.08627633633798186,2019,2024-02-26,5,1.3253968253968254,16700.0
Chevrolet Aveo,0.01693766937669377,Chevrolet,Sedan,Petrol,0.025641025641025633,Manual,0.31230992629935067,2011,2024-02-26,13,0.09868421052631579,4500.0
Mazda 2 Exclusive,0.044715447154471545,Mazda,City,Petrol,0.051282051282051294,Automatic,0.1849091755938519,2016,2024-02-26,8,0.31851851851851853,7166.666666666667
KIA Sportage GT LINE 2L DIESEL,0.1624661246612466,KIA,SUV,Hybrid Diesel,0.1794871794871795,Automatic,0.061618126524014355,2019,2024-02-26,5,2.8866666666666667,11809.09090909091
KIA Sportage GT LINE 2L DIESEL,0.16869918699186992,KIA,SUV,Hybrid Diesel,0.1794871794871795,Automatic,0.061618126524014355,2019,2024-02-26,5,2.988888888888889,12227.272727272728
KIA Sportage GT LINE 2L DIESEL,0.17073170731707318,KIA,SUV,Hybrid Diesel,0.1794871794871795,Automatic,0.0890161374284227,2020,2024-02-26,4,2.0923076923076924,12363.636363636364
KIA Picanto Gt line,0.05013550135501355,KIA,City,Petrol,0.025641025641025633,Automatic,0.07531713197621852,2018,2024-02-26,6,0.8545454545454545,9400.0
Alfa Romeo Mito,0.06097560975609757,Alfa Romeo,Coupe,Petrol,0.025641025641025633,Manual,0.05750842488835311,2019,2024-02-26,5,1.3095238095238095,11000.0
Ford Fiesta Titanium,0.031165311653116534,Ford,Compact,Petrol,0.025641025641025633,Manual,0.290391517575824,2014,2024-02-26,10,0.15566037735849056,6600.0
KIA Sportage,0.11924119241192412,KIA,SUV,Diesel,0.15384615384615383,Automatic,0.22189649031480316,2016,2024-02-26,8,0.6049382716049383,9800.0
Seat Leon,0.03929539295392954,Seat,City,Petrol,0.025641025641025633,Manual,0.2424449984931094,2014,2024-02-26,10,0.22033898305084745,7800.0
Nissan Navara,0.05352303523035231,Nissan,Pickup,Diesel,0.15384615384615383,Manual,0.35203704211074277,2013,2024-02-26,11,0.1926070038910506,4950.0
BMW Série 5,0.10636856368563685,BMW,Sedan,Petrol,0.15384615384615383,Manual,0.2506644017644319,2015,2024-02-26,9,0.48360655737704916,8850.0
Hyundai Grand i10,0.08468834688346882,Hyundai,City,Petrol,0.025641025641025633,Automatic,0.034220115619606015,2022,2024-02-26,2,2.9,14500.0
Audi Q7,0.06775067750677506,Audi,SUV,Diesel,0.3076923076923077,Automatic,0.34107783774897943,2006,2024-02-26,18,0.24096385542168675,3750.0
Ford Fiesta,0.036449864498644985,Ford,City,Petrol,0.025641025641025633,Manual,0.13285295487547605,2017,2024-02-26,7,0.3804123711340206,7380.0
Volkswagen Tiguan,0.18292682926829268,Volkswagen,SUV,Petrol,0.1282051282051282,Automatic,0.0739472314309981,2021,2024-02-26,3,2.685185185185185,16111.111111111111
Mahindra KUV 100,0.036449864498644985,Mahindra,SUV,Petrol,0.025641025641025633,Manual,0.07257733088577768,2021,2024-02-26,3,0.6962264150943396,7380.0
Ford Ranger,0.06097560975609757,Ford,Pickup,Diesel,0.07692307692307693,Manual,0.339707937203759,2014,2024-02-26,10,0.2217741935483871,7857.142857142857
Hyundai Tucson,0.2140921409214092,Hyundai,SUV,Hybrid Diesel,0.07692307692307693,Automatic,0.03832981725526727,2021,2024-02-26,3,6.0,24000.0
Peugeot 208,0.048102981029810296,Peugeot,City,Diesel,0.0,Manual,0.18627907613907232,2018,2024-02-26,6,0.33455882352941174,11375.0
Dacia Dokker Van,0.03387533875338754,Dacia,Utility,Diesel,0.051282051282051294,Manual,0.09449573960930435,2018,2024-02-26,6,0.5072463768115942,5833.333333333333
Suzuki Vitara,0.07723577235772357,Suzuki,SUV,Petrol,0.051282051282051294,Manual,0.07257733088577768,2018,2024-02-26,6,1.2641509433962264,11166.666666666666
Nissan Micra,0.03184281842818428,Nissan,City,Petrol,0.025641025641025633,Manual,0.16847036905120688,2019,2024-02-26,5,0.27235772357723576,6700.0
Hyundai Tucson Hybride,0.2140921409214092,Hyundai,SUV,Diesel,0.07692307692307693,Automatic,0.03832981725526727,2021,2024-02-26,3,6.0,24000.0
Audi A4,0.05081300813008131,Audi,Sedan,Petrol,0.07692307692307693,Automatic,0.19997808159127647,2013,2024-02-26,11,0.3253424657534247,6785.714285714285
Peugeot Partner,0.07256775067750677,Peugeot,Utility,Diesel,0.025641025641025633,Manual,0.05065892216225102,2023,2024-02-26,1,1.7177027027027028,12711.0
Volkswagen Golf 8,0.1348238482384824,Volkswagen,City,Petrol,0.051282051282051294,Manual,0.027370612893503933,2021,2024-02-26,3,5.475,18250.0
Renault Kadjar,0.09214092140921408,Renault,SUV,Petrol,0.07692307692307693,Automatic,0.11641414833283104,2021,2024-02-26,3,0.9176470588235294,11142.857142857143
Peugeot 208,0.027777777777777776,Peugeot,City,Petrol,0.025641025641025633,Manual,0.13285295487547605,2016,2024-02-26,8,0.31443298969072164,6100.0
Mercedes-Benz ML,0.04742547425474255,Mercedes,SUV,Diesel,0.28205128205128205,Automatic,0.3643661470177265,2006,2024-02-26,18,0.16917293233082706,3000.0
KIA Sportage,0.1016260162601626,KIA,SUV,Petrol,0.10256410256410256,Automatic,0.13833255705635772,2018,2024-02-26,6,0.8415841584158416,10625.0
Mercedes-Benz Classe A 250e AMG,0.2140921409214092,Mercedes,Compact,Hybrid Petrol,0.051282051282051294,Automatic,0.06298802706923477,2021,2024-02-23,3,3.652173913043478,28000.0
Land Rover Range Rover Sport P400e,0.44715447154471544,Land Rover,SUV,Hybrid Petrol,0.33333333333333337,Automatic,0.10956464560672895,2020,2024-02-23,4,4.25,20000.0
MG 6 toute option,0.09959349593495934,MG,Sedan,Petrol,0.1282051282051282,Automatic,0.0410696183457081,2022,2024-02-23,2,2.783333333333333,9277.777777777777
Porsche Panamera toute option,0.2140921409214092,Porsche,Sedan,Petrol,0.41025641025641024,Automatic,0.0739472314309981,2011,2024-02-23,13,3.111111111111111,8400.0
Volkswagen Golf 7 CUP,0.06368563685636856,Volkswagen,Compact,Diesel,0.025641025641025633,Manual,0.31915942902545275,2015,2024-02-23,9,0.2446351931330472,11400.0
BMW Série 4 Gran Coupé KIT M,0.14634146341463414,BMW,Coupe,Petrol,0.07692307692307693,Automatic,0.11504424778761062,2017,2024-02-23,7,1.4047619047619047,16857.14285714286
Land Rover Discovery Sport toute option,0.1937669376693767,Land Rover,SUV,Diesel,0.3076923076923077,Automatic,0.14107235814679855,2014,2024-02-23,10,1.4854368932038835,9562.5
Audi Q3,0.12601626016260162,Audi,Other,Petrol,0.10256410256410256,Automatic,0.09038603797364311,2017,2024-02-23,7,1.5606060606060606,12875.0
Mercedes-Benz CLA 180,0.18699186991869918,Mercedes,Other,Petrol,0.07692307692307693,Automatic,0.09586564015452477,2019,2024-02-23,5,2.1142857142857143,21142.85714285714
BMW Série 3 318i,0.09349593495934959,BMW,Other,Petrol,0.07692307692307693,Automatic,0.17805967286774982,2016,2024-02-23,8,0.6076923076923076,11285.714285714286
Mercedes-Benz Classe C 180,0.11924119241192412,Mercedes,Sedan,Petrol,0.10256410256410256,Automatic,0.25340420285487275,2016,2024-02-23,8,0.5297297297297298,12250.0
Mercedes-Benz Classe C 200 Kit AMG,0.3224932249322493,Mercedes,Sedan,Hybrid Petrol,0.20512820512820515,Automatic,0.020521110167401848,2022,2024-02-23,2,16.533333333333335,20666.666666666668
Volkswagen Golf 6,0.037940379403794036,Volkswagen,City,Petrol,0.07692307692307693,Automatic,0.2164168881339215,2011,2024-02-26,13,0.24050632911392406,5428.571428571428
Mercedes-Benz Classe E,0.09959349593495934,Mercedes,Sedan,Diesel,0.07692307692307693,Automatic,0.3082002246636894,2013,2024-02-26,11,0.3711111111111111,11928.57142857143
Toyota Aygo,0.031029810298102985,Toyota,City,Petrol,0.0,Manual,0.12326365105893311,2017,2024-02-26,7,0.3655555555555556,8225.0
Land Rover Range Rover Sport,0.44715447154471544,Land Rover,SUV,Petrol,0.33333333333333337,Automatic,0.11230444669716978,2019,2024-02-26,5,4.146341463414634,20000.0
Mazda BT-50,0.07046070460704607,Mazda,Pickup,Diesel,0.1282051282051282,Manual,0.27806241266884024,2014,2024-02-26,10,0.3054187192118227,6888.888888888889
